2418866100,1.19000,0.02426,0.00065,0.00075,0.00245,0.00059,0.00082,0.00191,0.00499,0.00224,0.00113,0.00159,0.00235,0.00191,0.00440,0.00201,0.00811,0.00383,0.00247,0.00159,0.00243,0.00293,0.00325,0.00631,0.84377,0.01556,0.00289,0.00230,0.00302,0.00212,0.00191,0.00109,0.00603,0.00130,0.00243,0.00119,0.00172,0.00094,0.00094,0.00126,0.00302,0.00069,0.00080,0.00078,0.00176,0.00071,0.00126,0.00073,0.00140,0.00065,0.00094,0.00073,0.00080,0.00061,0.00078,0.00054,0.00088,0.00044,0.00038,0.00048,0.00065,0.00040,0.00019,0.00023,0.00105,0.00019,0.00038,0.00015,0.00029,0.00023,0.00034,0.00013,0.00054,0.00023,0.00031,0.00017,0.00017,0.00021,0.00013,0.00023,0.00025,0.00008,0.00019,0.00013,0.00021,0.00017,0.00002,0.00013,0.00017,0.00008,0.00006,0.00010,0.00004,0.00008,0.00000,0.00006,0.00013,0.00006,0.00015,0.00006,0.00004,0.00004,0.00010,0.00004,0.00008,0.00004,0.00000,0.00008,0.00010,0.00002,0.00006,0.00000,0.00015,0.00008,0.00006,0.00006,0.00006,0.00000,0.00002,0.00002,0.00013,0.00004,0.00004,0.00004,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00004,0.00002,0.00002,0.00002,0.00000,0.00002,0.00000,0.00004,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2418037000,4.77000,0.00094,0.00000,0.00000,0.00004,0.00004,0.00008,0.00000,0.00015,0.00006,0.00002,0.00006,0.00004,0.00002,0.00006,0.00000,0.00031,0.00000,0.00000,0.00004,0.00006,0.00000,0.00002,0.00000,0.00021,0.00004,0.00019,0.00006,0.00004,0.00004,0.00002,0.00013,0.00034,0.00004,0.00019,0.00000,0.00036,0.00008,0.00015,0.00015,0.00046,0.00010,0.00015,0.00017,0.00010,0.00008,0.00027,0.00010,0.00067,0.00021,0.00036,0.00029,0.00052,0.00027,0.00021,0.00021,0.00170,0.00029,0.00034,0.00050,0.00017,0.00071,0.00048,0.00031,0.00121,0.00084,0.00132,0.00027,0.00113,0.00092,0.00061,0.00069,0.00331,0.00159,0.00069,0.00059,0.00249,0.00054,0.00191,0.00157,0.00520,0.00145,0.00138,0.00191,0.00172,0.00281,0.00408,0.00203,0.00982,0.00233,0.00195,0.00170,0.00289,0.00237,0.00599,0.00819,0.85018,0.00486,0.00318,0.00201,0.00272,0.00195,0.00201,0.00124,0.00589,0.00149,0.00205,0.00124,0.00168,0.00086,0.00098,0.00147,0.00274,0.00069,0.00086,0.00086,0.00168,0.00092,0.00107,0.00071,0.00126,0.00075,0.00092,0.00084,0.00071,0.00052,0.00073,0.00063,0.00086,0.00034,0.00046,0.00044,0.00061,0.00029,0.00027,0.00027,0.00094,0.00027,0.00025,0.00025,0.00025,0.00023,0.00034,0.00015,0.00050,0.00021,0.00034,0.00017,0.00019,0.00021,0.00015,0.00023,0.00015,0.00015,0.00015,0.00019,0.00025,0.00004,0.00010,0.00015,0.00006,0.00010,0.00008,0.00006,0.00006,0.00006,0.00002,0.00006,0.00013,0.00013,0.00010,0.00006,0.00004,0.00000,0.00010,0.00004,0.00013,0.00000,0.00002,0.00015,0.00004,0.00004,0.00002,0.00004,0.00015,0.00008,0.00002,0.00010,0.00002,0.00002,0.00002,0.00002,0.00013,0.00004,0.00004,0.00002,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00002,0.00002,0.00004,0.00002,0.00000,0.00002,0.00000,0.00002,0.00004,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2418867500,1.59000,0.01458,0.00132,0.00040,0.00027,0.00134,0.00096,0.00054,0.00344,0.00140,0.00065,0.00075,0.00245,0.00059,0.00082,0.00191,0.00499,0.00224,0.00113,0.00159,0.00235,0.00191,0.00440,0.00201,0.00811,0.00383,0.00247,0.00159,0.00243,0.00293,0.00325,0.00631,0.84377,0.01556,0.00289,0.00230,0.00302,0.00212,0.00191,0.00109,0.00603,0.00130,0.00243,0.00119,0.00172,0.00094,0.00094,0.00126,0.00302,0.00069,0.00080,0.00078,0.00176,0.00071,0.00126,0.00073,0.00140,0.00065,0.00094,0.00073,0.00080,0.00061,0.00078,0.00054,0.00088,0.00044,0.00038,0.00048,0.00065,0.00040,0.00019,0.00023,0.00105,0.00019,0.00038,0.00015,0.00029,0.00023,0.00034,0.00013,0.00054,0.00023,0.00031,0.00017,0.00017,0.00021,0.00013,0.00023,0.00025,0.00008,0.00019,0.00013,0.00021,0.00017,0.00002,0.00013,0.00017,0.00008,0.00006,0.00010,0.00004,0.00008,0.00000,0.00006,0.00013,0.00006,0.00015,0.00006,0.00004,0.00004,0.00010,0.00004,0.00008,0.00004,0.00000,0.00008,0.00010,0.00002,0.00006,0.00000,0.00015,0.00008,0.00006,0.00006,0.00006,0.00000,0.00002,0.00002,0.00013,0.00004,0.00004,0.00004,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00004,0.00002,0.00002,0.00002,0.00000,0.00002,0.00000,0.00004,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2418870100,2.79000,0.00455,0.00015,0.00008,0.00021,0.00006,0.00023,0.00013,0.00061,0.00019,0.00029,0.00034,0.00048,0.00036,0.00021,0.00027,0.00161,0.00029,0.00017,0.00052,0.00040,0.00063,0.00048,0.00038,0.00126,0.00069,0.00132,0.00040,0.00027,0.00134,0.00096,0.00054,0.00344,0.00140,0.00065,0.00075,0.00245,0.00059,0.00082,0.00191,0.00499,0.00224,0.00113,0.00159,0.00235,0.00191,0.00440,0.00201,0.00811,0.00383,0.00247,0.00159,0.00243,0.00293,0.00325,0.00631,0.84377,0.01556,0.00289,0.00230,0.00302,0.00212,0.00191,0.00109,0.00603,0.00130,0.00243,0.00119,0.00172,0.00094,0.00094,0.00126,0.00302,0.00069,0.00080,0.00078,0.00176,0.00071,0.00126,0.00073,0.00140,0.00065,0.00094,0.00073,0.00080,0.00061,0.00078,0.00054,0.00088,0.00044,0.00038,0.00048,0.00065,0.00040,0.00019,0.00023,0.00105,0.00019,0.00038,0.00015,0.00029,0.00023,0.00034,0.00013,0.00054,0.00023,0.00031,0.00017,0.00017,0.00021,0.00013,0.00023,0.00025,0.00008,0.00019,0.00013,0.00021,0.00017,0.00002,0.00013,0.00017,0.00008,0.00006,0.00010,0.00004,0.00008,0.00000,0.00006,0.00013,0.00006,0.00015,0.00006,0.00004,0.00004,0.00010,0.00004,0.00008,0.00004,0.00000,0.00008,0.00010,0.00002,0.00006,0.00000,0.00015,0.00008,0.00006,0.00006,0.00006,0.00000,0.00002,0.00002,0.00013,0.00004,0.00004,0.00004,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00004,0.00002,0.00002,0.00002,0.00000,0.00002,0.00000,0.00004,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2418033300,1.60000,0.01418,0.00111,0.00096,0.00021,0.00130,0.00098,0.00054,0.00121,0.00364,0.00065,0.00067,0.00147,0.00165,0.00075,0.00195,0.00193,0.00499,0.00142,0.00159,0.00168,0.00203,0.00297,0.00375,0.00249,0.00947,0.00220,0.00186,0.00193,0.00277,0.00398,0.00534,0.02294,0.83682,0.00281,0.00287,0.00207,0.00260,0.00222,0.00138,0.00233,0.00480,0.00197,0.00176,0.00151,0.00128,0.00086,0.00098,0.00205,0.00216,0.00069,0.00082,0.00107,0.00136,0.00121,0.00084,0.00088,0.00109,0.00084,0.00088,0.00075,0.00052,0.00084,0.00063,0.00073,0.00061,0.00040,0.00040,0.00059,0.00050,0.00025,0.00025,0.00075,0.00048,0.00031,0.00017,0.00025,0.00029,0.00027,0.00021,0.00044,0.00034,0.00025,0.00021,0.00013,0.00025,0.00015,0.00019,0.00029,0.00004,0.00023,0.00013,0.00019,0.00019,0.00002,0.00013,0.00019,0.00004,0.00008,0.00013,0.00002,0.00004,0.00006,0.00004,0.00015,0.00002,0.00017,0.00008,0.00004,0.00004,0.00006,0.00008,0.00004,0.00008,0.00000,0.00004,0.00013,0.00004,0.00006,0.00000,0.00015,0.00008,0.00004,0.00004,0.00010,0.00000,0.00002,0.00002,0.00010,0.00006,0.00002,0.00004,0.00002,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00002,0.00004,0.00002,0.00002,0.00000,0.00000,0.00002,0.00004,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2418031902,1.00000,0.02859,0.00075,0.00195,0.00193,0.00499,0.00142,0.00159,0.00168,0.00203,0.00297,0.00375,0.00249,0.00947,0.00220,0.00186,0.00193,0.00277,0.00398,0.00534,0.02294,0.83682,0.00281,0.00287,0.00207,0.00260,0.00222,0.00138,0.00233,0.00480,0.00197,0.00176,0.00151,0.00128,0.00086,0.00098,0.00205,0.00216,0.00069,0.00082,0.00107,0.00136,0.00121,0.00084,0.00088,0.00109,0.00084,0.00088,0.00075,0.00052,0.00084,0.00063,0.00073,0.00061,0.00040,0.00040,0.00059,0.00050,0.00025,0.00025,0.00075,0.00048,0.00031,0.00017,0.00025,0.00029,0.00027,0.00021,0.00044,0.00034,0.00025,0.00021,0.00013,0.00025,0.00015,0.00019,0.00029,0.00004,0.00023,0.00013,0.00019,0.00019,0.00002,0.00013,0.00019,0.00004,0.00008,0.00013,0.00002,0.00004,0.00006,0.00004,0.00015,0.00002,0.00017,0.00008,0.00004,0.00004,0.00006,0.00008,0.00004,0.00008,0.00000,0.00004,0.00013,0.00004,0.00006,0.00000,0.00015,0.00008,0.00004,0.00004,0.00010,0.00000,0.00002,0.00002,0.00010,0.00006,0.00002,0.00004,0.00002,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00002,0.00004,0.00002,0.00002,0.00000,0.00000,0.00002,0.00004,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2418031902,0.80000,0.03821,0.00142,0.00159,0.00168,0.00203,0.00297,0.00375,0.00249,0.00947,0.00220,0.00186,0.00193,0.00277,0.00398,0.00534,0.02294,0.83682,0.00281,0.00287,0.00207,0.00260,0.00222,0.00138,0.00233,0.00480,0.00197,0.00176,0.00151,0.00128,0.00086,0.00098,0.00205,0.00216,0.00069,0.00082,0.00107,0.00136,0.00121,0.00084,0.00088,0.00109,0.00084,0.00088,0.00075,0.00052,0.00084,0.00063,0.00073,0.00061,0.00040,0.00040,0.00059,0.00050,0.00025,0.00025,0.00075,0.00048,0.00031,0.00017,0.00025,0.00029,0.00027,0.00021,0.00044,0.00034,0.00025,0.00021,0.00013,0.00025,0.00015,0.00019,0.00029,0.00004,0.00023,0.00013,0.00019,0.00019,0.00002,0.00013,0.00019,0.00004,0.00008,0.00013,0.00002,0.00004,0.00006,0.00004,0.00015,0.00002,0.00017,0.00008,0.00004,0.00004,0.00006,0.00008,0.00004,0.00008,0.00000,0.00004,0.00013,0.00004,0.00006,0.00000,0.00015,0.00008,0.00004,0.00004,0.00010,0.00000,0.00002,0.00002,0.00010,0.00006,0.00002,0.00004,0.00002,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00002,0.00004,0.00002,0.00002,0.00000,0.00000,0.00002,0.00004,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2418016300,1.50000,0.01626,0.00021,0.00130,0.00098,0.00054,0.00121,0.00364,0.00065,0.00067,0.00147,0.00165,0.00075,0.00195,0.00193,0.00499,0.00142,0.00159,0.00168,0.00203,0.00297,0.00375,0.00249,0.00947,0.00220,0.00186,0.00193,0.00277,0.00398,0.00534,0.02294,0.83682,0.00281,0.00287,0.00207,0.00260,0.00222,0.00138,0.00233,0.00480,0.00197,0.00176,0.00151,0.00128,0.00086,0.00098,0.00205,0.00216,0.00069,0.00082,0.00107,0.00136,0.00121,0.00084,0.00088,0.00109,0.00084,0.00088,0.00075,0.00052,0.00084,0.00063,0.00073,0.00061,0.00040,0.00040,0.00059,0.00050,0.00025,0.00025,0.00075,0.00048,0.00031,0.00017,0.00025,0.00029,0.00027,0.00021,0.00044,0.00034,0.00025,0.00021,0.00013,0.00025,0.00015,0.00019,0.00029,0.00004,0.00023,0.00013,0.00019,0.00019,0.00002,0.00013,0.00019,0.00004,0.00008,0.00013,0.00002,0.00004,0.00006,0.00004,0.00015,0.00002,0.00017,0.00008,0.00004,0.00004,0.00006,0.00008,0.00004,0.00008,0.00000,0.00004,0.00013,0.00004,0.00006,0.00000,0.00015,0.00008,0.00004,0.00004,0.00010,0.00000,0.00002,0.00002,0.00010,0.00006,0.00002,0.00004,0.00002,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00002,0.00004,0.00002,0.00002,0.00000,0.00000,0.00002,0.00004,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2418876200,1.99000,0.01005,0.00017,0.00052,0.00040,0.00063,0.00048,0.00038,0.00126,0.00069,0.00132,0.00040,0.00027,0.00134,0.00096,0.00054,0.00344,0.00140,0.00065,0.00075,0.00245,0.00059,0.00082,0.00191,0.00499,0.00224,0.00113,0.00159,0.00235,0.00191,0.00440,0.00201,0.00811,0.00383,0.00247,0.00159,0.00243,0.00293,0.00325,0.00631,0.84377,0.01556,0.00289,0.00230,0.00302,0.00212,0.00191,0.00109,0.00603,0.00130,0.00243,0.00119,0.00172,0.00094,0.00094,0.00126,0.00302,0.00069,0.00080,0.00078,0.00176,0.00071,0.00126,0.00073,0.00140,0.00065,0.00094,0.00073,0.00080,0.00061,0.00078,0.00054,0.00088,0.00044,0.00038,0.00048,0.00065,0.00040,0.00019,0.00023,0.00105,0.00019,0.00038,0.00015,0.00029,0.00023,0.00034,0.00013,0.00054,0.00023,0.00031,0.00017,0.00017,0.00021,0.00013,0.00023,0.00025,0.00008,0.00019,0.00013,0.00021,0.00017,0.00002,0.00013,0.00017,0.00008,0.00006,0.00010,0.00004,0.00008,0.00000,0.00006,0.00013,0.00006,0.00015,0.00006,0.00004,0.00004,0.00010,0.00004,0.00008,0.00004,0.00000,0.00008,0.00010,0.00002,0.00006,0.00000,0.00015,0.00008,0.00006,0.00006,0.00006,0.00000,0.00002,0.00002,0.00013,0.00004,0.00004,0.00004,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00004,0.00002,0.00002,0.00002,0.00000,0.00002,0.00000,0.00004,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2418882100,3.78000,0.00195,0.00002,0.00000,0.00021,0.00004,0.00015,0.00010,0.00002,0.00006,0.00002,0.00008,0.00034,0.00008,0.00017,0.00002,0.00031,0.00010,0.00013,0.00017,0.00048,0.00008,0.00015,0.00013,0.00017,0.00008,0.00025,0.00008,0.00063,0.00023,0.00025,0.00042,0.00038,0.00040,0.00025,0.00023,0.00168,0.00029,0.00017,0.00061,0.00023,0.00069,0.00042,0.00040,0.00121,0.00084,0.00130,0.00031,0.00027,0.00170,0.00065,0.00057,0.00344,0.00153,0.00063,0.00067,0.00245,0.00054,0.00098,0.00235,0.00457,0.00214,0.00130,0.00138,0.00239,0.00245,0.00423,0.00212,0.00909,0.00312,0.00182,0.00170,0.00239,0.00289,0.00559,0.00545,0.85068,0.00742,0.00304,0.00216,0.00287,0.00199,0.00195,0.00107,0.00603,0.00140,0.00220,0.00124,0.00172,0.00084,0.00105,0.00121,0.00300,0.00063,0.00090,0.00071,0.00184,0.00080,0.00119,0.00057,0.00147,0.00071,0.00092,0.00082,0.00073,0.00050,0.00078,0.00059,0.00092,0.00042,0.00029,0.00054,0.00059,0.00036,0.00027,0.00023,0.00094,0.00023,0.00036,0.00021,0.00025,0.00025,0.00034,0.00006,0.00059,0.00019,0.00036,0.00015,0.00017,0.00023,0.00017,0.00017,0.00023,0.00010,0.00019,0.00015,0.00025,0.00008,0.00006,0.00008,0.00017,0.00008,0.00008,0.00008,0.00006,0.00006,0.00002,0.00004,0.00013,0.00013,0.00008,0.00008,0.00006,0.00000,0.00010,0.00004,0.00010,0.00002,0.00000,0.00013,0.00006,0.00002,0.00006,0.00002,0.00015,0.00006,0.00006,0.00006,0.00006,0.00002,0.00002,0.00002,0.00010,0.00006,0.00004,0.00002,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00002,0.00000,0.00006,0.00000,0.00002,0.00002,0.00000,0.00002,0.00002,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
